0 -0.000 0.970 -0.000, 1 0.142 2.374 -0.838, 2 0.341 1.060 0.487, 3 0.266 -1.954 1.400, 4 -0.276 -5.047 1.466, 5 -0.341 0.880 -0.487, 6 -0.457 -2.190 0.562, 7 -1.395 -5.483 1.031, 8 0.285 3.779 -1.677, 9 0.278 5.031 -2.197, 10 0.189 5.089 -2.102, 11 0.179 5.122 -2.410, 12 0.318 5.190 -2.011, 13 0.134 4.861 -2.799, 14 0.598 5.082 -1.783, 15 -0.146 3.655 -2.651, 16 -0.390 2.052 -1.940, 17 -0.750 0.464 -1.089, 18 0.716 3.903 -0.702, 19 0.901 2.430 0.144, 20 0.966 0.994 1.091,
0 -0.000 0.970 0.000, 1 0.144 2.374 -0.842, 2 0.337 1.062 0.487, 3 0.271 -1.906 1.446, 4 -0.289 -5.046 1.477, 5 -0.337 0.878 -0.487, 6 -0.490 -2.180 0.645, 7 -1.403 -5.485 1.037, 8 0.287 3.778 -1.685, 9 0.318 5.044 -2.187, 10 0.253 5.077 -2.103, 11 0.241 5.110 -2.411, 12 0.372 5.209 -1.891, 13 0.170 4.912 -2.865, 14 0.595 5.109 -1.676, 15 -0.137 3.652 -2.660, 16 -0.315 2.073 -1.916, 17 -0.778 0.419 -1.178, 18 0.711 3.904 -0.710, 19 0.893 2.447 0.241, 20 1.053 1.004 1.183,
0 -0.000 0.970 0.000, 1 0.146 2.366 -0.844, 2 0.331 1.062 0.488, 3 0.266 -1.981 1.324, 4 -0.326 -5.129 1.439, 5 -0.331 0.878 -0.488, 6 -0.453 -2.212 0.559, 7 -1.384 -5.539 0.917, 8 0.293 3.761 -1.687, 9 0.328 4.991 -2.228, 10 0.266 5.054 -2.097, 11 0.254 5.086 -2.405, 12 0.393 5.153 -2.006, 13 0.172 4.802 -2.926, 14 0.608 5.057 -1.792, 15 -0.125 3.635 -2.661, 16 -0.273 2.008 -2.024, 17 -0.711 0.458 -1.364, 18 0.710 3.887 -0.713, 19 0.967 2.421 0.142, 20 1.229 1.007 1.181,
0 -0.000 0.970 0.000, 1 0.155 2.368 -0.827, 2 0.377 1.062 0.483, 3 0.307 -1.907 1.390, 4 -0.270 -5.120 1.436, 5 -0.377 0.878 -0.483, 6 -0.538 -2.150 0.638, 7 -1.284 -5.350 1.063, 8 0.310 3.766 -1.653, 9 0.283 5.041 -2.167, 10 0.206 5.076 -2.088, 11 0.223 5.160 -2.440, 12 0.360 5.228 -2.045, 13 0.180 4.902 -2.824, 14 0.542 5.110 -1.667, 15 -0.111 3.623 -2.610, 16 -0.334 2.143 -1.973, 17 -0.704 0.545 -1.490, 18 0.731 3.909 -0.696, 19 0.919 2.471 0.249, 20 1.280 1.057 1.268,
0 0.000 0.970 0.000, 1 0.142 2.369 -0.858, 2 0.319 1.069 0.527, 3 0.257 -1.911 1.368, 4 -0.365 -5.202 1.366, 5 -0.319 0.871 -0.527, 6 -0.464 -2.141 0.610, 7 -1.363 -5.425 0.985, 8 0.283 3.768 -1.716, 9 0.312 5.018 -2.223, 10 0.249 5.050 -2.141, 11 0.198 5.176 -2.384, 12 0.383 5.267 -1.984, 13 0.170 4.886 -2.892, 14 0.581 5.084 -1.720, 15 -0.127 3.638 -2.675, 16 -0.346 2.130 -2.034, 17 -0.711 0.530 -1.541, 18 0.693 3.898 -0.757, 19 0.952 2.460 0.199, 20 1.416 1.124 1.256,
0 0.000 0.970 0.000, 1 0.155 2.359 -0.832, 2 0.332 1.063 0.482, 3 0.260 -1.915 1.411, 4 -0.364 -5.223 1.401, 5 -0.332 0.877 -0.482, 6 -0.456 -2.195 0.541, 7 -1.382 -5.450 1.022, 8 0.311 3.748 -1.665, 9 0.312 5.000 -2.203, 10 0.246 5.039 -2.091, 11 0.200 5.166 -2.461, 12 0.364 5.174 -2.008, 13 0.165 4.876 -2.842, 14 0.589 5.043 -1.787, 15 -0.080 3.619 -2.619, 16 -0.334 2.109 -2.081, 17 -0.727 0.459 -1.666, 18 0.702 3.878 -0.711, 19 1.051 2.424 0.242, 20 1.532 1.128 1.298,
0 0.000 0.970 -0.000, 1 0.157 2.391 -0.841, 2 0.333 1.060 0.480, 3 0.265 -1.870 1.425, 4 -0.345 -5.154 1.425, 5 -0.333 0.880 -0.480, 6 -0.485 -2.140 0.633, 7 -1.361 -5.383 1.047, 8 0.314 3.813 -1.683, 9 0.301 5.030 -2.190, 10 0.236 5.070 -2.079, 11 0.197 5.164 -2.442, 12 0.321 5.263 -1.927, 13 0.154 4.907 -2.826, 14 0.579 5.074 -1.776, 15 -0.068 3.715 -2.667, 16 -0.291 2.187 -2.224, 17 -0.699 0.525 -1.868, 18 0.696 3.911 -0.699, 19 1.044 2.517 0.361, 20 1.636 1.173 1.393,
0 -0.000 0.970 -0.000, 1 0.141 2.387 -0.839, 2 0.333 1.059 0.477, 3 0.257 -1.901 1.380, 4 -0.320 -5.102 1.438, 5 -0.333 0.881 -0.477, 6 -0.447 -2.134 0.555, 7 -1.418 -5.445 0.943, 8 0.282 3.803 -1.678, 9 0.286 5.058 -2.215, 10 0.200 5.115 -2.123, 11 0.182 5.180 -2.431, 12 0.325 5.214 -2.033, 13 0.146 4.892 -2.807, 14 0.599 5.109 -1.809, 15 -0.129 3.709 -2.663, 16 -0.328 2.153 -2.314, 17 -0.685 0.463 -1.997, 18 0.693 3.897 -0.692, 19 1.128 2.502 0.364, 20 1.846 1.286 1.517,
0 0.000 0.970 0.000, 1 0.162 2.405 -0.850, 2 0.334 1.061 0.476, 3 0.262 -1.866 1.412, 4 -0.367 -5.162 1.392, 5 -0.334 0.879 -0.476, 6 -0.458 -2.149 0.551, 7 -1.392 -5.394 1.016, 8 0.323 3.839 -1.700, 9 0.324 5.088 -2.202, 10 0.260 5.121 -2.120, 11 0.222 5.215 -2.481, 12 0.387 5.220 -2.031, 13 0.180 4.958 -2.866, 14 0.598 5.153 -1.701, 15 -0.067 3.712 -2.649, 16 -0.308 2.234 -2.391, 17 -0.650 0.475 -2.213, 18 0.713 3.967 -0.751, 19 1.229 2.580 0.407, 20 2.061 1.400 1.557,
0 0.000 0.970 0.000, 1 0.168 2.408 -0.849, 2 0.380 1.060 0.482, 3 0.309 -1.870 1.411, 4 -0.323 -5.182 1.375, 5 -0.380 0.880 -0.482, 6 -0.406 -2.111 0.585, 7 -1.327 -5.477 0.997, 8 0.336 3.846 -1.698, 9 0.337 5.092 -2.224, 10 0.242 5.136 -2.118, 11 0.232 5.169 -2.421, 12 0.369 5.236 -2.029, 13 0.217 4.965 -2.854, 14 0.646 5.130 -1.805, 15 -0.087 3.723 -2.657, 16 -0.305 2.210 -2.493, 17 -0.578 0.499 -2.437, 18 0.759 3.969 -0.739, 19 1.283 2.591 0.513, 20 2.335 1.555 1.558,
0 0.000 0.970 -0.000, 1 0.164 2.362 -0.839, 2 0.333 1.037 0.472, 3 0.374 -1.868 1.313, 4 -0.366 -5.255 1.368, 5 -0.333 0.903 -0.472, 6 -0.460 -2.208 0.640, 7 -1.235 -5.427 0.991, 8 0.329 3.754 -1.679, 9 0.323 5.012 -2.185, 10 0.251 5.067 -2.046, 11 0.183 5.108 -2.359, 12 0.406 5.218 -2.003, 13 0.193 4.841 -2.903, 14 0.595 5.071 -1.746, 15 -0.049 3.596 -2.679, 16 -0.359 2.191 -2.602, 17 -0.558 0.534 -2.667, 18 0.706 3.913 -0.679, 19 1.411 2.598 0.623, 20 2.475 1.615 1.661,
0 0.000 0.970 -0.000, 1 0.151 2.349 -0.841, 2 0.342 1.055 0.481, 3 0.284 -1.873 1.319, 4 -0.285 -5.145 1.448, 5 -0.342 0.885 -0.481, 6 -0.477 -2.234 0.603, 7 -1.410 -5.591 1.021, 8 0.302 3.728 -1.683, 9 0.290 4.986 -2.182, 10 0.190 5.038 -2.048, 11 0.171 5.105 -2.356, 12 0.310 5.173 -1.965, 13 0.180 4.837 -2.898, 14 0.602 5.030 -1.735, 15 -0.119 3.594 -2.690, 16 -0.348 2.169 -2.680, 17 -0.521 0.641 -2.969, 18 0.722 3.862 -0.675, 19 1.440 2.680 0.578, 20 2.744 1.840 1.617,
0 -0.000 0.970 0.000, 1 0.148 2.357 -0.840, 2 0.340 1.036 0.472, 3 0.277 -1.892 1.300, 4 -0.319 -5.193 1.392, 5 -0.340 0.904 -0.472, 6 -0.466 -2.211 0.622, 7 -1.343 -5.430 1.022, 8 0.297 3.745 -1.680, 9 0.270 5.004 -2.185, 10 0.185 5.054 -2.048, 11 0.174 5.087 -2.350, 12 0.333 5.240 -2.010, 13 0.175 4.852 -2.898, 14 0.533 5.056 -1.746, 15 -0.122 3.609 -2.686, 16 -0.358 2.252 -2.845, 17 -0.443 0.753 -3.246, 18 0.716 3.880 -0.674, 19 1.525 2.810 0.636, 20 2.934 2.066 1.631,
0 -0.000 0.970 -0.000, 1 0.155 2.388 -0.888, 2 0.335 1.061 0.521, 3 0.272 -1.861 1.335, 4 -0.313 -5.151 1.427, 5 -0.335 0.879 -0.521, 6 -0.453 -2.187 0.586, 7 -1.415 -5.574 0.934, 8 0.310 3.807 -1.775, 9 0.273 5.057 -2.204, 10 0.202 5.105 -2.138, 11 0.191 5.138 -2.439, 12 0.329 5.204 -2.050, 13 0.148 4.882 -2.817, 14 0.541 5.136 -1.721, 15 -0.106 3.672 -2.780, 16 -0.364 2.293 -3.043, 17 -0.410 0.935 -3.657, 18 0.726 3.941 -0.771, 19 1.635 2.937 0.586, 20 3.069 2.240 1.667,
0 0.000 0.970 0.000, 1 0.196 2.452 -0.915, 2 0.330 1.072 0.525, 3 0.374 -1.812 1.305, 4 -0.196 -5.029 1.368, 5 -0.330 0.868 -0.525, 6 -0.378 -2.043 0.550, 7 -1.223 -5.269 0.992, 8 0.393 3.933 -1.830, 9 0.338 5.142 -2.286, 10 0.272 5.176 -2.204, 11 0.277 5.293 -2.436, 12 0.418 5.360 -2.040, 13 0.195 5.009 -2.956, 14 0.612 5.210 -1.781, 15 -0.032 3.809 -2.798, 16 -0.261 2.438 -3.333, 17 -0.306 1.190 -3.948, 18 0.817 4.057 -0.861, 19 1.826 3.153 0.577, 20 3.269 2.653 1.604,
0 -0.000 0.970 0.000, 1 0.193 2.410 -0.879, 2 0.337 1.061 0.500, 3 0.377 -1.880 1.328, 4 -0.204 -5.081 1.356, 5 -0.337 0.879 -0.500, 6 -0.363 -2.217 0.625, 7 -1.215 -5.314 0.954, 8 0.386 3.851 -1.757, 9 0.341 5.077 -2.193, 10 0.269 5.136 -2.079, 11 0.260 5.168 -2.394, 12 0.399 5.239 -1.987, 13 0.199 4.932 -2.852, 14 0.628 5.104 -1.761, 15 -0.044 3.732 -2.698, 16 -0.286 2.511 -3.430, 17 -0.231 1.261 -4.208, 18 0.815 3.970 -0.816, 19 1.915 3.148 0.625, 20 3.461 2.842 1.611,
0 -0.000 0.970 0.000, 1 0.185 2.392 -0.846, 2 0.332 1.057 0.461, 3 0.257 -1.970 1.401, 4 -0.334 -5.125 1.416, 5 -0.332 0.883 -0.461, 6 -0.442 -2.204 0.602, 7 -1.409 -5.548 0.944, 8 0.370 3.815 -1.692, 9 0.297 5.060 -2.142, 10 0.209 5.105 -2.027, 11 0.196 5.141 -2.350, 12 0.349 5.211 -1.931, 13 0.179 4.923 -2.812, 14 0.590 5.105 -1.704, 15 -0.068 3.675 -2.650, 16 -0.291 2.513 -3.555, 17 -0.217 1.572 -4.566, 18 0.807 3.955 -0.734, 19 1.922 3.310 0.635, 20 3.471 3.099 1.614,
0 -0.000 0.970 0.000, 1 0.188 2.402 -0.885, 2 0.352 1.069 0.526, 3 0.303 -1.813 1.301, 4 -0.342 -5.233 1.307, 5 -0.352 0.871 -0.526, 6 -0.509 -2.193 0.588, 7 -1.298 -5.425 0.959, 8 0.377 3.835 -1.770, 9 0.308 5.063 -2.207, 10 0.253 5.104 -2.080, 11 0.182 5.148 -2.426, 12 0.380 5.249 -1.989, 13 0.170 4.925 -2.904, 14 0.555 5.118 -1.762, 15 -0.079 3.656 -2.728, 16 -0.273 2.642 -3.824, 17 -0.117 1.757 -4.928, 18 0.833 4.014 -0.813, 19 2.015 3.488 0.665, 20 3.608 3.362 1.534,
0 0.000 0.970 0.000, 1 0.195 2.415 -0.861, 2 0.374 1.061 0.490, 3 0.310 -1.845 1.398, 4 -0.325 -5.198 1.387, 5 -0.374 0.879 -0.490, 6 -0.429 -2.216 0.668, 7 -1.323 -5.406 1.026, 8 0.391 3.860 -1.722, 9 0.331 5.045 -2.140, 10 0.248 5.115 -1.999, 11 0.237 5.152 -2.340, 12 0.390 5.227 -1.899, 13 0.191 4.863 -2.770, 14 0.637 5.086 -1.794, 15 -0.076 3.730 -2.740, 16 -0.199 2.804 -3.948, 17 0.005 2.002 -5.192, 18 0.858 3.989 -0.704, 19 2.078 3.645 0.590, 20 3.708 3.621 1.457,
0 0.000 0.970 0.000, 1 0.184 2.414 -0.901, 2 0.346 1.060 0.483, 3 0.301 -1.872 1.265, 4 -0.348 -5.196 1.344, 5 -0.346 0.880 -0.483, 6 -0.446 -2.209 0.587, 7 -1.194 -5.328 0.917, 8 0.368 3.857 -1.803, 9 0.292 5.030 -2.248, 10 0.201 5.077 -2.127, 11 0.189 5.114 -2.467, 12 0.344 5.189 -2.028, 13 0.175 4.884 -2.948, 14 0.592 5.081 -1.789, 15 -0.118 3.683 -2.844, 16 -0.225 2.855 -4.124, 17 0.015 2.360 -5.498, 18 0.854 4.032 -0.761, 19 2.134 3.798 0.589, 20 3.665 4.005 1.413,
0 0.000 0.970 0.000, 1 0.227 2.420 -0.896, 2 0.340 1.061 0.493, 3 0.406 -1.893 1.296, 4 -0.355 -5.255 1.338, 5 -0.340 0.879 -0.493, 6 -0.449 -2.145 0.526, 7 -1.221 -5.416 0.972, 8 0.454 3.870 -1.792, 9 0.343 5.017 -2.228, 10 0.276 5.045 -2.086, 11 0.233 5.151 -2.498, 12 0.385 5.228 -2.050, 13 0.190 4.858 -2.932, 14 0.628 5.119 -1.808, 15 -0.019 3.705 -2.882, 16 -0.203 3.008 -4.312, 17 0.136 2.796 -5.848, 18 0.927 4.034 -0.702, 19 2.224 3.979 0.561, 20 3.602 4.307 1.266,
0 0.000 0.970 0.000, 1 0.215 2.397 -0.926, 2 0.331 1.057 0.474, 3 0.389 -1.921 1.290, 4 -0.388 -5.252 1.245, 5 -0.331 0.883 -0.474, 6 -0.444 -2.162 0.550, 7 -1.238 -5.491 0.966, 8 0.430 3.824 -1.852, 9 0.322 5.028 -2.252, 10 0.233 5.074 -2.133, 11 0.224 5.109 -2.465, 12 0.372 5.183 -2.036, 13 0.210 4.885 -2.939, 14 0.609 5.077 -1.803, 15 -0.049 3.658 -2.968, 16 -0.170 3.202 -4.525, 17 0.243 3.051 -6.202, 18 0.910 3.989 -0.736, 19 2.251 4.096 0.550, 20 3.471 4.538 1.194,
0 -0.000 0.970 0.000, 1 0.206 2.436 -0.885, 2 0.354 1.066 0.507, 3 0.276 -1.949 1.418, 4 -0.342 -5.233 1.427, 5 -0.354 0.874 -0.507, 6 -0.512 -2.187 0.620, 7 -1.282 -5.417 1.027, 8 0.412 3.902 -1.771, 9 0.313 5.009 -2.187, 10 0.242 5.051 -2.069, 11 0.171 5.095 -2.402, 12 0.344 5.222 -2.035, 13 0.159 4.879 -2.858, 14 0.608 5.054 -1.750, 15 -0.099 3.720 -2.885, 16 -0.155 3.310 -4.583, 17 0.271 3.442 -6.347, 18 0.923 4.084 -0.656, 19 2.215 4.333 0.545, 20 3.362 4.925 1.132,
0 -0.000 0.970 -0.000, 1 0.219 2.442 -0.934, 2 0.351 1.060 0.501, 3 0.390 -1.905 1.298, 4 -0.331 -5.145 1.344, 5 -0.351 0.880 -0.501, 6 -0.383 -2.236 0.596, 7 -1.252 -5.424 1.004, 8 0.438 3.913 -1.869, 9 0.342 5.035 -2.196, 10 0.275 5.099 -2.063, 11 0.254 5.169 -2.383, 12 0.399 5.239 -1.976, 13 0.180 4.842 -2.910, 14 0.637 5.101 -1.749, 15 -0.046 3.763 -2.998, 16 -0.075 3.479 -4.758, 17 0.408 3.838 -6.619, 18 0.922 4.063 -0.740, 19 2.191 4.468 0.358, 20 3.189 5.225 0.910,
0 -0.000 0.970 0.000, 1 0.195 2.431 -0.934, 2 0.307 1.060 0.494, 3 0.349 -1.884 1.290, 4 -0.241 -5.143 1.467, 5 -0.307 0.880 -0.494, 6 -0.425 -2.215 0.589, 7 -1.220 -5.426 0.888, 8 0.391 3.892 -1.868, 9 0.299 4.944 -2.167, 10 0.204 4.982 -2.014, 11 0.221 5.072 -2.375, 12 0.356 5.176 -1.977, 13 0.194 4.775 -2.889, 14 0.594 5.037 -1.751, 15 -0.091 3.738 -2.987, 16 -0.063 3.616 -4.902, 17 0.465 4.095 -6.744, 18 0.872 4.046 -0.748, 19 2.151 4.573 0.403, 20 3.048 5.479 0.771,
0 -0.000 0.970 0.000, 1 0.194 2.431 -0.948, 2 0.374 1.096 0.426, 3 0.310 -1.868 1.376, 4 -0.330 -5.310 1.392, 5 -0.374 0.844 -0.426, 6 -0.497 -2.252 0.613, 7 -1.279 -5.492 1.001, 8 0.389 3.893 -1.896, 9 0.321 4.941 -2.215, 10 0.251 4.983 -2.097, 11 0.178 5.028 -2.431, 12 0.377 5.125 -2.009, 13 0.165 4.812 -2.888, 14 0.619 4.985 -1.777, 15 -0.075 3.746 -2.986, 16 -0.055 3.763 -4.948, 17 0.420 4.350 -6.653, 18 0.852 4.039 -0.806, 19 2.055 4.643 0.380, 20 2.857 5.675 0.614,
0 -0.000 0.970 -0.000, 1 0.204 2.447 -0.921, 2 0.373 1.058 0.473, 3 0.306 -1.887 1.372, 4 -0.322 -5.240 1.386, 5 -0.373 0.882 -0.473, 6 -0.531 -2.223 0.712, 7 -1.318 -5.446 1.052, 8 0.408 3.924 -1.842, 9 0.303 4.974 -2.114, 10 0.210 4.997 -1.935, 11 0.166 5.100 -2.328, 12 0.380 5.162 -1.890, 13 0.171 4.844 -2.925, 14 0.619 5.056 -1.661, 15 -0.040 3.784 -2.891, 16 0.002 3.878 -4.987, 17 0.449 4.520 -6.615, 18 0.857 4.063 -0.793, 19 1.994 4.801 0.368, 20 2.748 5.922 0.581,
0 0.000 0.970 0.000, 1 0.187 2.400 -0.918, 2 0.336 1.116 0.455, 3 0.277 -1.968 1.371, 4 -0.337 -5.335 1.448, 5 -0.336 0.824 -0.455, 6 -0.454 -2.233 0.572, 7 -1.277 -5.617 0.964, 8 0.375 3.830 -1.835, 9 0.291 4.845 -2.123, 10 0.197 4.866 -1.989, 11 0.217 4.962 -2.375, 12 0.368 5.033 -1.942, 13 0.201 4.740 -2.854, 14 0.569 4.908 -1.663, 15 -0.081 3.699 -2.843, 16 -0.035 3.931 -4.955, 17 0.480 4.663 -6.518, 18 0.830 3.960 -0.827, 19 1.874 4.813 0.187, 20 2.547 5.971 0.416,
0 0.000 0.970 -0.000, 1 0.162 2.440 -0.916, 2 0.327 1.065 0.488, 3 0.267 -1.885 1.391, 4 -0.342 -5.213 1.420, 5 -0.327 0.875 -0.488, 6 -0.470 -2.258 0.656, 7 -1.453 -5.657 0.989, 8 0.323 3.910 -1.832, 9 0.284 4.900 -2.199, 10 0.200 4.938 -2.110, 11 0.175 5.010 -2.318, 12 0.328 5.084 -1.876, 13 0.160 4.781 -2.806, 14 0.577 4.943 -1.770, 15 -0.093 3.755 -2.861, 16 -0.116 4.102 -4.791, 17 0.387 4.884 -6.223, 18 0.740 4.064 -0.804, 19 1.710 4.876 0.124, 20 2.275 6.098 0.245,
0 0.000 0.970 -0.000, 1 0.183 2.434 -0.932, 2 0.285 1.105 0.454, 3 0.323 -1.956 1.432, 4 -0.456 -5.392 1.445, 5 -0.285 0.835 -0.454, 6 -0.538 -2.351 0.696, 7 -1.263 -5.516 0.988, 8 0.367 3.897 -1.864, 9 0.302 4.857 -2.174, 10 0.215 4.871 -2.019, 11 0.235 4.969 -2.420, 12 0.357 4.984 -1.920, 13 0.219 4.740 -2.913, 14 0.560 4.946 -1.743, 15 -0.062 3.773 -2.841, 16 -0.129 4.161 -4.676, 17 0.414 5.020 -6.166, 18 0.795 4.022 -0.887, 19 1.679 4.928 0.168, 20 2.100 6.224 0.133,
0 0.000 0.970 -0.000, 1 0.179 2.427 -0.922, 2 0.334 1.061 0.495, 3 0.260 -1.926 1.380, 4 -0.359 -5.258 1.425, 5 -0.334 0.879 -0.495, 6 -0.482 -2.249 0.676, 7 -1.233 -5.512 1.126, 8 0.359 3.884 -1.844, 9 0.277 4.865 -2.167, 10 0.186 4.912 -2.045, 11 0.176 4.949 -2.389, 12 0.328 5.026 -1.945, 13 0.164 4.718 -2.876, 14 0.572 4.918 -1.703, 15 -0.048 3.705 -2.776, 16 -0.105 4.234 -4.543, 17 0.325 5.196 -5.744, 18 0.765 4.063 -0.912, 19 1.562 4.986 0.140, 20 1.926 6.327 -0.056,
0 -0.000 0.970 -0.000, 1 0.172 2.382 -0.895, 2 0.341 1.040 0.491, 3 0.279 -2.017 1.478, 4 -0.302 -5.334 1.439, 5 -0.341 0.900 -0.491, 6 -0.480 -2.247 0.694, 7 -1.375 -5.588 1.162, 8 0.345 3.794 -1.789, 9 0.256 4.783 -2.117, 10 0.166 4.820 -1.993, 11 0.186 4.920 -2.395, 12 0.311 4.934 -1.892, 13 0.140 4.627 -2.830, 14 0.552 4.864 -1.654, 15 -0.078 3.634 -2.725, 16 -0.147 4.279 -4.461, 17 0.242 5.301 -5.501, 18 0.767 3.954 -0.853, 19 1.378 4.939 0.063, 20 1.745 6.296 -0.142,
0 -0.000 0.970 0.000, 1 0.187 2.406 -0.950, 2 0.356 1.055 0.457, 3 0.284 -2.025 1.379, 4 -0.296 -5.244 1.457, 5 -0.356 0.885 -0.457, 6 -0.468 -2.256 0.574, 7 -1.268 -5.536 0.937, 8 0.373 3.841 -1.899, 9 0.348 4.842 -2.240, 10 0.271 4.852 -2.092, 11 0.248 4.929 -2.452, 12 0.407 5.008 -1.996, 13 0.264 4.755 -3.016, 14 0.588 4.908 -1.759, 15 -0.040 3.654 -2.856, 16 -0.121 4.388 -4.354, 17 0.212 5.432 -5.188, 18 0.787 4.029 -0.943, 19 1.416 5.069 -0.184, 20 1.602 6.422 -0.353,
0 -0.000 0.970 0.000, 1 0.149 2.391 -0.902, 2 0.347 1.054 0.455, 3 0.284 -1.984 1.387, 4 -0.469 -5.298 1.425, 5 -0.347 0.886 -0.455, 6 -0.447 -2.213 0.584, 7 -1.321 -5.461 1.021, 8 0.299 3.811 -1.804, 9 0.284 4.805 -2.226, 10 0.192 4.853 -2.100, 11 0.183 4.890 -2.454, 12 0.335 4.968 -1.998, 13 0.171 4.654 -2.954, 14 0.579 4.859 -1.749, 15 -0.073 3.687 -2.720, 16 -0.235 4.389 -4.001, 17 0.079 5.448 -4.835, 18 0.671 3.935 -0.888, 19 1.196 4.989 -0.142, 20 1.385 6.335 -0.312,
0 -0.000 0.970 0.000, 1 0.149 2.423 -0.944, 2 0.334 1.063 0.485, 3 0.278 -1.845 1.392, 4 -0.344 -5.187 1.387, 5 -0.334 0.877 -0.485, 6 -0.470 -2.111 0.578, 7 -1.369 -5.503 1.101, 8 0.299 3.876 -1.889, 9 0.302 4.850 -2.171, 10 0.235 4.842 -2.014, 11 0.240 4.979 -2.414, 12 0.397 5.052 -1.976, 13 0.165 4.762 -2.909, 14 0.573 4.954 -1.749, 15 -0.074 3.721 -2.735, 16 -0.247 4.485 -3.920, 17 -0.037 5.624 -4.441, 18 0.671 4.030 -1.043, 19 1.097 5.089 -0.205, 20 1.134 6.386 -0.367,
0 0.000 0.970 -0.000, 1 0.189 2.410 -0.942, 2 0.327 1.061 0.479, 3 0.381 -1.912 1.419, 4 -0.390 -5.302 1.366, 5 -0.327 0.879 -0.479, 6 -0.436 -2.210 0.547, 7 -1.203 -5.522 1.001, 8 0.379 3.851 -1.883, 9 0.361 4.775 -2.286, 10 0.279 4.802 -2.166, 11 0.251 4.874 -2.369, 12 0.406 4.948 -2.075, 13 0.242 4.653 -2.973, 14 0.643 4.844 -1.839, 15 0.015 3.734 -2.748, 16 -0.231 4.456 -3.707, 17 -0.036 5.566 -4.208, 18 0.743 3.967 -1.019, 19 0.966 4.952 -0.293, 20 1.030 6.277 -0.507,
0 -0.000 0.970 -0.000, 1 0.184 2.384 -0.873, 2 0.331 1.045 0.427, 3 0.355 -1.961 1.512, 4 -0.433 -5.433 1.495, 5 -0.331 0.895 -0.427, 6 -0.457 -2.246 0.648, 7 -1.234 -5.550 1.073, 8 0.368 3.798 -1.746, 9 0.359 4.776 -2.174, 10 0.274 4.820 -2.057, 11 0.246 4.890 -2.257, 12 0.409 4.928 -1.962, 13 0.244 4.638 -2.851, 14 0.643 4.824 -1.729, 15 -0.001 3.636 -2.568, 16 -0.286 4.393 -3.387, 17 -0.135 5.486 -3.685, 18 0.737 3.959 -0.924, 19 0.893 4.895 -0.201, 20 0.736 6.134 -0.336,
0 0.000 0.970 -0.000, 1 0.161 2.381 -0.920, 2 0.351 1.058 0.470, 3 0.271 -1.947 1.537, 4 -0.284 -5.222 1.527, 5 -0.351 0.882 -0.470, 6 -0.507 -2.227 0.679, 7 -1.301 -5.540 1.063, 8 0.323 3.793 -1.840, 9 0.328 4.764 -2.125, 10 0.272 4.771 -1.987, 11 0.191 4.851 -2.328, 12 0.334 4.922 -1.911, 13 0.205 4.693 -2.843, 14 0.561 4.822 -1.682, 15 -0.017 3.678 -2.682, 16 -0.320 4.292 -3.225, 17 -0.349 5.482 -3.309, 18 0.662 3.908 -0.998, 19 0.806 4.677 -0.235, 20 0.601 5.997 -0.425,
0 0.000 0.970 0.000, 1 0.157 2.399 -0.910, 2 0.339 1.060 0.502, 3 0.269 -1.868 1.423, 4 -0.363 -5.274 1.429, 5 -0.339 0.880 -0.502, 6 -0.460 -2.245 0.592, 7 -1.411 -5.590 1.101, 8 0.314 3.828 -1.820, 9 0.313 4.819 -2.197, 10 0.233 4.861 -2.086, 11 0.221 4.896 -2.400, 12 0.353 4.999 -2.000, 13 0.204 4.690 -2.845, 14 0.583 4.865 -1.773, 15 -0.031 3.735 -2.580, 16 -0.425 4.085 -3.143, 17 -0.393 5.322 -3.054, 18 0.660 3.921 -1.061, 19 0.720 4.533 -0.278, 20 0.489 5.716 -0.420,
0 -0.000 0.970 -0.000, 1 0.157 2.411 -0.901, 2 0.331 1.062 0.490, 3 0.257 -1.939 1.433, 4 -0.387 -5.298 1.405, 5 -0.331 0.878 -0.490, 6 -0.479 -2.169 0.662, 7 -1.409 -5.518 1.023, 8 0.315 3.852 -1.801, 9 0.324 4.833 -2.168, 10 0.226 4.882 -1.999, 11 0.205 4.950 -2.312, 12 0.345 5.017 -1.915, 13 0.236 4.740 -2.917, 14 0.607 4.829 -1.755, 15 -0.020 3.750 -2.602, 16 -0.407 4.031 -2.961, 17 -0.594 5.193 -2.684, 18 0.650 3.955 -1.000, 19 0.688 4.477 -0.299, 20 0.285 5.566 -0.416,
0 0.000 0.970 0.000, 1 0.160 2.385 -0.934, 2 0.335 1.058 0.483, 3 0.259 -1.908 1.395, 4 -0.384 -5.325 1.408, 5 -0.335 0.882 -0.483, 6 -0.450 -2.139 0.559, 7 -1.376 -5.525 0.970, 8 0.321 3.800 -1.868, 9 0.303 4.774 -2.188, 10 0.192 4.797 -2.029, 11 0.196 4.917 -2.387, 12 0.343 4.951 -1.993, 13 0.229 4.707 -2.979, 14 0.600 4.793 -1.716, 15 -0.011 3.697 -2.654, 16 -0.419 3.884 -2.941, 17 -0.644 4.980 -2.382, 18 0.652 3.902 -1.082, 19 0.587 4.396 -0.245, 20 -0.100 5.341 -0.418,
